source_row,asset_code,name,model
1089,28475427,POLOS 3 UNIDADES-10 MODULOS DE INTERRUPTOR AUTOMATICO A-AC/DC.LUZ PILOTO C/W-28-605,28-605
1090,28475434,PROTOBOARTH GL48 CON 4 PUNTAS,446373
1091,28475435,PROTOBOARTH GL48 CON 4 PUNTAS,446374
1092,28475436,PROTOBOARTH GL48 CON 4 PUNTAS,446375
1093,28475437,PROTOBOARTH GL48 CON 4 PUNTAS,446376
1094,28475438,PROTOBOARTH GL48 CON 4 PUNTAS,446377
1095,28475439,TAMBOR DE MODULO CONTROLADOR 28-620,446699
1096,28476246,OSCILOSCOPIO PROTEK 6020R 1,6020R
1097,28476247,OSCILOSCOPIO PROTEK 6020R 2,6020R
1098,28476248,OSCILOSCOPIO PROTEK 6020R 3,6020R
1099,28476249,OSCILOSCOPIO PROTEK 6020R 4,6020R
1100,28476250,OSCILOSCOPIO PROTEK 6020R 5,6020R
1101,28476251,OSCILOSCOPIO PROTEK 6020R 6,6020R
1102,28476746,INDUCTOR DE CARGA-TB41,S/M
1103,28531992,TERMPORIZADOR 15-30SG 4A CON BOBINA 120V CON 1 CONTACTO NA Y 1 NC CAJA METALICA DE 12X10X14 CM CON 5 BORNES DE CONEXION,S/M
1104,28532023,TERMPORIZADOR 1.5-30SG 4A CON BOBINA 120V.CON 1 CONTACTO NA Y 1 NC CAJA METALICA DE 12X10X14 CM.CON 5 BORNES DE CONEXION,S/M
1105,28569618,MODULO DE CARGA RESISTIVA NO 28-250,S/M
1106,28569619,MODULO DE CARGA CAPACITIVA NO 28-255,S/M
1107,28569620,MODULO DE CARGA INDUCTIVA NO 28-260,S/M
1108,28569621,MODULO TRANSFORMADOR NO 28-275,S/M
1109,28569622,MODULO TRANSFORMADOR NO 28-276,S/M
1110,28569623,MODULO MEDIDOR CD NO 28-280,S/M
1111,28569624,MODULO MEDIDOR CA NO 28-281,S/M
1112,28569625,MODULO MEDIDOR DE CORRIENTE MONOFASICA NO 28-282,S/M
1113,28569626,MODULO MEDIDOR TRIFASICO NO 28-286,S/M
1114,28569627,MODULO MEDIDOR CA NO 28-287,S/M
1115,28569628,MODULO INTERRUPTOR DE DOBLE POLO Y DOBLE TIRADA NO 28-306,S/M
1116,28569629,MODULO SINCRONIZADOR NO 28-310,S/M
1117,28569630,MODULO TRANSFORMADOR 28-275,S/M
1118,28569631,MODULO TRANSFORMADOR NO 28-276,S/M
1119,28569632,MODULO MEDIDOR CD NO 28-280,S/M
1120,28569633,EQUIPO INTERFACE FD/DA,S/M
1121,28569638,TARJETA SITE PLAYER SERIE LF1S022-0035 CON ADAPTADOR MOD 351201002COA,S/M
1122,28569639,TARJETA SITE PLAYER SERIE LF1S022-0037 CON ADAPTADOR MOD 351201002COA,S/M
1123,28569643,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1124,28569645,MODULO DE COMUNICACION PROFIBUS MARCA SIEMENS 6SE6400-1PB00-0AA0 SERIE XAT112-001084,S/M
1125,28569684,MODULO V-35 SERIE NO 8205160003CBAY,S/M
1126,28569897,MODULO DE EXPANSION 2 ENTRADAS ANALOGICAS MARCA SIEMENS SERIE SZVT7ML000339,S/M
1127,28569898,MODULO DE EXPANSION DIGITAL 2 ENTRADAS ANALOGICAS MARCA SIEMENS SERIE C-R7,S/M
1128,28569899,MODULO AM2 MARCA SIEMENS SERIE C-R4A76196,S/M
1129,28571144,COMPUTADOR PORTATIL MARCA HP 550 CORE 2 DUO DE 1 4 GHZ DISCO DURO DE 250GB 2 GB DE MEMORIA RAM CON UNIDAD DE DVD-WRTIER SERIE CNU83421MB CON MOUSE OPTICO OMEGA DE 2 BOTONES Y MALETIN DE CUERO OMEGA,S/M
1130,28571288,SWITCH MARCA HP MODELO PROCURVE 4000M CON 64 PUERTOS FASTETHERNET Y DOS PUERTOS GIGABITETHERNET SERIE NO SG30702537,PROCURVE 4000M
1131,28571455,TARJETA MARCA ALTERA DES SERIE S0297WF080300030010,S/M
1132,28571456,TARJETA MARCA ALTERA DES SERIE S0297WF080300030358,S/M
1133,28571457,TARJETA MARCA ALTERA DES SERIE S0297WF080300030054,S/M
1134,28571458,TARJETA MARCA ALTERA DES SERIE S0297WF080300030087,S/M
1135,28571459,TARJETA MARCA ALTERA DES SERIE S0297WF080300030202,S/M
1136,28571460,TARJETA MARCA ALTERA DES SERIE S0297WF080300030057,S/M
1137,28571960,SWITCH MARCA CISCO CATALYST 2960 DE 24 PUERTOS 10/100 + 2 PUERTOS 1000BT SERIE FOC1421W4C9,CATALYST 2960
1138,28572020,COMPUTADOR PERSONAL PROCESADOR INTEL CORE I3-370M 3GB RAM DISCO DURO DE 500GB,PROBOOK
1139,28572105,FUENTE HY-3003 0-30V 3A 1,DC POWER SUPPLY HY3003
1140,28572106,FUENTE HY-3003 0-30V 3A 2,DC POWER SUPPLY HY3003
1141,28572107,FUENTE HY-3003 0-30V 3A 3,DC POWER SUPPLY HY3003
1142,28572108,FUENTE HY-3003 0-30V 3A 4,DC POWER SUPPLY HY3003
1143,28572109,FUENTE HY-3003 0-30V 3A 5,DC POWER SUPPLY HY3003
1144,28572110,FUENTE HY-3003 0-30V 3A 6,DC POWER SUPPLY HY3003
1145,28572111,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 1,S/M
1146,28572112,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 2,S/M
1147,28572113,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 3,S/M
1148,28572114,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 4,S/M
1149,28572115,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 5,S/M
1150,28572116,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 6,S/M
1151,28572117,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 7,XP-581
1152,28572118,FUENTE DIG 2-20V 2A FIJO 5V 3A +-12 8,XP-581
1153,28572533,CPU CON PROCESADOR INTEL CORE I3 DE 3 1GHZ 2 GB DE MEMORIA RAM DISCO DURO DE 500GB CON UNIDAD DE DVD WRITER 5,S/M
1154,28572534,MONITOR LCD DE 18 5PULGADAS 1,S1933
1155,28572631,TELEFONO CP-7911-G CISCO IP PHONE SPARE SERIE NO FCH13399PSU CON ADAPTADOR CP-PWR PHONE POWER,IP PHONE 7911
1156,28572866,MONITOR DE 19PULGADAS MARCA HP MODELO LE1901W 1,LE1901W
1157,28572867,MONITOR DE 19PULGADAS MARCA HP MODELO LE1901W 2,LE1901W
1158,28572868,MONITOR DE 19PULGADAS MARCA HP MODELO LE1901W 3,LE1901W
1159,28572870,CPU DESKTOP HP 6200 CON PROCESADOR INTEL CORE I5-2400 DISCO DURO DE 500GB 2 GB DE MEMORIA RAM CON UNIDAD DE DVD WRITTER 1,S/M
1160,28572872,CPU DESKTOP HP 6200 CON PROCESADOR INTEL CORE I5-2400 DISCO DURO DE 500GB 2 GB DE MEMORIA RAM CON UNIDAD DE DVD WRITTER 3,S/M
1161,28572873,CPU DESKTOP HP 6200 CON PROCESADOR INTEL CORE I5-2400 DISCO DURO DE 500GB 2 GB DE MEMORIA RAM CON UNIDAD DE DVD WRITTER 4,S/M
1162,28573048,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1163,28573049,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1164,28573050,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1165,28573051,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1166,28573052,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1167,28573053,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1168,28573054,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1169,28573055,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1170,28573056,INTERFACE DE ADQUISICION DE DATOS Y COMUNICACION,S/M
1171,28573057,MODULO DE CARGA CAPACITIVA NO 28-255,S/M
1172,28573058,MODULO DE CARGA CAPACITIVA NO 28-255,S/M
1173,28573059,MODULO DE CARGA CAPACITIVA NO 28-255,S/M
1174,28573060,MODULO DE CARGA RESISTIVA NO 28-250,S/M
1175,28573061,MODULO DE CARGA RESISTIVA NO 28-250,S/M
1176,28573062,MODULO DE CARGA RESISTIVA NO 28-250,S/M
1177,28573063,MODULO MEDIDOR CA NO 28-281,S/M
1178,28573064,MODULO MEDIDOR CA NO 28-281,S/M
1179,28573065,MODULO MEDIDOR CD NO 28-280,S/M
1180,28573066,MODULO MEDIDOR DE CORRIENTE MONOFASICA NO 28-282,S/M
1181,28573067,MODULO MEDIDOR DE CORRIENTE MONOFASICA NO 28-282,S/M
1182,28573068,MODULO MEDIDOR TRIFASICO NO 28-286,S/M
1183,28573069,MODULO MEDIDOR TRIFASICO NO 28-286,S/M
1184,28573070,MODULO TRANSFORMADOR NO 28-275,28-276
1185,28573071,MODULO TRANSFORMADOR NO 28-275,28-276
1186,28573072,MODULO TRANSFORMADOR NO 28-276,28-276
1187,28573073,MODULO TRANSFORMADOR NO 28-276,28-276
1188,28573417,COMPUTADOR PORTATIL LENOVO THINKPAD L430 PROCESADOR INTEL CORE I5-3210M (2 50 GHZ) 4GB DE MEMORIA RAM DDR3 INCLUYE MALETIN CANDADO Y MOUSE MARCA KLIP,THINKPAD L430
1189,28577147,FUENTE DE PODER MARCA QUAD POWER MODELO XP-581 N DE SERIE 222442,XP-581
1190,28577148,FUENTE DE PODER MARCA QUAD POWER MODELO XP-581 N SERIE 222505,XP-581
1191,28577149,FUENTE DE PODER SIN MARCA SIN MODELO CON N DE SERIE 019667,S/M
1192,28577892,COMPUTADOR CORE 2 DUO 2 93GHZ MOTHERBOARD BIOSTAR 775 MEMORIA DDR2 PC800 2GB DISCO DURO SAMSUNG SATA 320GB 7200RPM DVD WRITER SATA,S/M
1193,28577904,EQUIPO ELECTRONICO/COMPUTADOR DE ESCRITORIO/COMPUTADOR CORE 2 DUO 2 93GHZ MOTHERBOARD BIOSTAR 775 MEMORIA DDR2 PC800 2GB DISCO DURO SAMSUNG SATA 320GB 7200RPM DVD WRITER SATA,GC-1358
1194,28577921,COMPUTADOR CORE 2 DUO 2 93GHZ MOTHERBOARD BIOSTAR 775 MEMORIA DDR2 PC800 2GB DISCO DURO SAMSUNG SATA 320GB 7200RPM DVD WRITER SATA,S/M
1195,28577935,COMPUTADOR CORE 2 DUO 2 93GHZ MOTHERBOARD BIOSTAR 775 MEMORIA DDR2 PC800 2GB DISCO DURO SAMSUNG SATA 320GB 7200RPM DVD WRITER SATA,S/M
1196,28578091,MONITOR DE 18 5PULGADAS MARCA LG SERIE 910NDEZ9R404,W1943SV
1197,28578095,MONITOR DE 18 5PULGADAS MARCA LG SERIE 910NDYG3B738,W1943SV
1198,28578101,MONITOR DE 18 5PULGADAS MARCA LG SERIE 910NDNU9R431,W1943SV
1199,28578104,MONITOR DE 18 5PULGADAS MARCA LG SERIE 908NDFVJ2667,W1943CV
1200,28578106,MONITOR DE 18 5PULGADAS MARCA LG SERIE 910NDAY9R432,W1943CV
1201,28578328,NI USB-6212 BUS-POWERED M SERIES MULTIFUNCION DAQ DEVIDE NIDA QMX DRIVER SOFTWARE AND LABVIEW SIGNAL EXPRESS LE FOR WINDOWS SERIE 14FDB7B,S/M
1202,28578329,NI USB-6212 BUS-POWERED M SERIES MULTIFUNCION DAQ DEVIDE NIDA QMX DRIVER SOFTWARE AND LABVIEW SIGNAL EXPRESS LE FOR WINDOWS SERIE 14FDB77,S/M
1203,28578330,NI USB-6212 BUS-POWERED M SERIES MULTIFUNCION DAQ DEVIDE NIDA QMX DRIVER SOFTWARE AND LABVIEW SIGNAL EXPRESS LE FOR WINDOWS SERIE 14FDB92,S/M
1204,28578332,NI USB-6212 BUS-POWERED M SERIES MULTIFUNCION DAQ DEVIDE NIDA QMX DRIVER SOFTWARE AND LABVIEW SIGNAL EXPRESS LE FOR WINDOWS SERIE 14FDBA1,S/M
1205,28578338,FUENTE DE PODER MARCA NATIONAL INSTRUMENTS SERIE 5909515,781093-01
1206,28578339,FUENTE DE PODER MARCA NATIONAL INSTRUMENTS SERIE 5878157,781093-01
1207,28578344,USB-6009 MARCA NATIONAL INSTRUMENTS SERIE 1507CF7 AND LABVIEW STUDENT EDITION FOR WINDOWS,S/M
1208,28578345,USB-6009 MARCA NATIONAL INSTRUMENTS SERIE 1507E92 AND LABVIEW STUDENT EDITION FOR WINDOWS,S/M
1209,28578396,CD SOFTWARE PROGRAMA STEP 7 PROFESSIONAL 12ER (TRAINER PACKAJE) COMPUESTO DE 3 CD S,S/M
1210,28578397,CD SOFTWARE SIMATIC WINN CC FLEXIBLE 6ER CLASSROOM COMPUESTO DE 40CD S ESTUDIANTILES 5 CD PROFESOR,S/M
1211,28578430,TELEFONO CISCO IP PHONE 7911 SERIE FCH1406A756 CON TRANSFORMADOR SAFETY SERIE DTH1348Y9ZG,CT-7911GV08
1212,29948313,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1213,29948314,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1214,29948315,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1215,29948316,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1216,29948317,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1217,29948318,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1218,29948319,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1219,29948320,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1220,29948321,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1221,29948322,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1222,29948323,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1223,29948324,"PINZA AMPERIMETRICA MARCA AARON, MODELO 3266TD",3266TD
1224,31058021,DISPOSITIVO ELECTRONICO INTELIGENTE(PAQUETE DE FORMACIÓN LOGO 230RCE)SIEMENS-MODELO:DEMO LOGO- SERIE:6ED1052-1MD08-LOG-03-2020-0004,DEMO LOGO
1225,31058022,DISPOSITIVO ELECTRONICO INTELIGENTE(PAQUETE DE FORMACIÓN LOGO 230RCE)SIEMENS-MODELO:DEMO LOGO- SERIE:6ED1052-1MD08-LOG-03-2020-0003.,DEMO LOGO
1226,31058023,DISPOSITIVO ELECTRONICO INTELIGENTE(PAQUETE DE FORMACIÓN LOGO 230RCE)SIEMENS-MODELO:DEMO LOGO- SERIE:6ED1052-1MD08-LOG-03-2020-0002.,DEMO LOGO
1227,31058024,DISPOSITIVO ELECTRONICO INTELIGENTE(PAQUETE DE FORMACIÓN LOGO 230RCE)SIEMENS-MODELO:DEMO LOGO- SERIE:6ED1052-1MD08-LOG-03-2020-0001.,DEMO LOGO
1228,31058025,"DISPOSITIVO ELECTRONICO INTELIGENTE(PAQUETE DE FORMACIÓN S7/1500,CPU 1512C-1PN)SIEMENS- MODELO:DEMO PLC S7-1500-SERIE:6ES7512-1CK01-0AB0-S71500-03-2020-0002.",DEMO PLC S7-1500
1229,31058026,"DISPOSITIVO ELECTRONICO INTELIGENTE(PAQUETE DE FORMACIÓN S7/1500,CPU 1512C-1PN)SIEMENS- MODELO:DEMO PLC S7-1500-SERIE:6ES7512-1CK01-0AB0-S71500-03-2020-0001.",DEMO PLC S7-1500
1230,31058206,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA S7/1500CPU 1512C-1 PN,SIN/MODELO
1231,31058207,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA S7/1500CPU 1512C-1 PN,SIN/MODELO
1232,31058208,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA LOGO 230RCE,SIN/MODELO
1233,31058209,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA LOGO 230RCE,SIN/MODELO
1234,31058210,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA LOGO 230RCE,SIN/MODELO
1235,31058211,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA LOGO 230RCE,SIN MODELO
1236,31443315,ENSENANZA PROGRAMADA ELEMENTOS MAGNETORRSISTIVOS NO 34 HANS GUNTHER STEIDLE 1989,S/C
1237,33065757,FUENTE DE PODER SIEMENS-MODELO:6EP3332-6SB00-0AY0,6EP3332-6SB00-0AY0
1238,33065758,FUENTE DE PODER SIEMENS-MODELO:6EP3332-6SB00-0AY0,6EP3332-6SB00-0AY0
1239,33065759,FUENTE DE PODER SIEMENS-MODELO:6EP3332-6SB00-0AY0,6EP3332-6SB00-0AY0
1240,33065760,FUENTE DE PODER SIEMENS-MODELO:6EP3332-6SB00-0AY0,6EP3332-6SB00-0AY0
1241,33210133,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0001,W330UST
1242,33210136,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0121,W330UST
1243,33210138,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0302,W330UST
1244,33210139,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0123,W330UST
1245,33210140,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0022,W330UST
1246,33210144,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0134,W330UST
1247,33210145,PROYECTOR MULTIMEDIA DE DISTANCIA ULTRA CORTA CON SOPORTE DE PARED MARCA OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0042,W330UST
1248,33526714,"DISPOSITIVO DE LABORATORIO: CUBA DE PRUEBA DE ACEITE, S/S, MARCA TERCO, MODELO HV9137",HV9137
1249,33526715,"DISPOSITIVO DE LABORATORIO: RECTIFICADOR DE SILICIO, S/S, MARCA TERCO, MODELO HV9111",HV9111
1250,33676277,LAPTOP CON PROCESADOR CORE I7 1.8 GHZ MEMORIA 8GB DISCO SSD 512GB PANTALLA 14 INCLUYE MOCHILA MOUSE CANDADO ADAPTADOR HDMI A VGA,PROBOOK 440 G6
1251,34034506,GENERADOR DE OZONO WSTA-MODELO:X002810JH9,X002810JH9
1252,34076212,"REBAJADORA CNC ROUTER(FRESADO, GRABADO) WEGSRT-MODELO:2021-SERIE:163134",2021
1253,34220466,EQUIPO SOLDADOR(ESTACIÓN DE SOLDADURA DE COMPONENTES ELECTRÓNICOS)YIHUA-MODELO: 948-II- SERIE: 4YHAI12489.,948-II
1254,34226766,IMPRESORA 3D DE GRAN FORMATO CREALITY-MODELO:CR-10 MAX- SERIE: S0000000000000142421001010300,CR-10 MAX
1255,34226819,KIT ENGINEER REV2 ARDUINO-MODELO:REV2-INCLUYE: UN NANO 33 LOT-UN NANO AUTOTRANSPORTE CON IMU Y CARGADOR DE BATERIA-TRES JUEGOS DE PIEZAS MECANICAS-UNA BATERIA LI LON- DOS MOTORES ENGRANADO CON CODIFICADORES- UN MOTOR DC CON CODIFICADORES-UN SERVOMOTOR-UN CABLE USB-DOS MARCADORES DE PIZARRA-DOS RUEDAS-1 LLAVE ALLEN-UNA WEBCAM-UNA ROSCA DE NYLON-UNA CAJA DE HERRAMIENTAS DE PLASTICO-UNA LICENCIA INDIVIDUAL DE UN AÑO PARA MATLAB Y SIMULINK-UNA PLATAFORMA DE E-LEARNING.,REV2
1256,34226820,KIT ENGINEER REV2 ARDUINO-MODELO:REV2-INCLUYE: UN NANO 33 LOT-UN NANO AUTOTRANSPORTE CON IMU Y CARGADOR DE BATERIA-TRES JUEGOS DE PIEZAS MECANICAS-UNA BATERIA LI LON-DOS MOTORES ENGRANADO CON CODIFICADORES-UN MOTOR DC CON CODIFICADORES- UN SERVOMOTOR-UN CABLE USB-DOS MARCADORES DE PIZARRA- DOS RUEDAS-1 LLAVE ALLEN- UNA WEBCAM-UNA ROSCA DE NYLON- UNA CAJA DE HERRAMIENTAS DE PLASTICO-UNA LICENCIA INDIVIDUAL DE UN AÑO PARA MATLAB Y SIMULINK-UNA PLATAFORMA DE E-LEARNING,REV2
1257,35482210,EQUIPO DE MEDICION DE RELACION DE TRANSFORMACION EN TRANSFORMADORES AEMC-MODELO:CHAUVIN ARNOUX DTR 8510-SERIE:155970WGDV.INCLUYE:KIT DE PRUEBA DE RESISTENCIA A TIERRA DE 4 PUNTOS-KIT DE PRUEBA 500 PIES DE 4 PUNTOS-BOLSA DE TRANSPORTE-2 CABLES 500 PIES CODIFI. X COLORES EN CARRETES(ROJO/AZUL)-2 CABLES 100 PIES CODIFI. X COLORES(VERDE/NEGRO)-1 CABLE 30 PIES VERDE-2 CABLES CODIFI. X COLOR 5 PIES(ROJO/AZUL)-4 ELECTRODOS-1 JGO.5 OREJETAS-CINTA METR.100 PIES-JGO.2 VARRILL,CHAUVIN ARNOUX DTR 8510
1258,38042733,ESCALERA DE ALUMINIO CONVERTIBLE 1.83M/MODELO C-2287-13/MARCA CUPRUM/COLOR GRIS Y VERDE/DIMENSIONES 1.83X0.60X0.15/SERIE 646567,C-2287-13
1259,38042744,ESCALERA DE ALUMINIO CONVERTIBLE 2.44MMODELO C-2287-17/MARCA CUPRUM/COLOR GRIS Y VERDE/MATERIAL ALUMINIO Y PLASTICO/DIMENSIONES 2.44X0.60X0.5/SERIE 675798,C-2287-17
1260,38042754,MATERIAL FIBRA DE VIDRIO Y ALUMINIO/DIMENSIONES 6.4X0.43X0.15CM SERIE 3268978,534-24N
1261,38042787,DIMENSIONES LARGO DE CADENA 6.69M ESPESOR DE ESLABON 7MM,POL-3
1262,38042788,TECLE 3 TONELADAS/MARCA TRUPER/MODELO POL-3/MATERIAL METAL/COLOR ANARANJADO Y NEGRO/SINSERIEMH2023CG-006/DIMENSIONES LARGO DE CADENA 6.69M ESPESOR DE ESLABON 7MM,POL-3
1263,38330350,ALICATE UNIVERSAL 8 PULGADAS-MARCA COMANDO-COLOR VERDE Y NEGRO,S/M
1264,38330405,cAJA PARA HERRAMIENTAS METALICA-MEDIDAS 37 X 16 X 17 CM-ACERO REFORZADO-MARCA BP-COLOR AZUL,S/M
1265,38330458,CINTURON PORTA HERRAMIENTAS-CINTUR N AJUSTABLE: 50 MM X 150 CM-MARCA CUMBRE-COLOR NEGRO-POLIESTER,S/M
1266,38330473,COMBO CABEZA DE 3 LB MANGO DE MADERA-MARCA HERRAGRO-COLOR METAL-METAL Y MADERA,S/M
1267,38330486,COMBO CABEZA DE 8 LB-CON MANGO DE MADERA MARCA HERRAGRO- OLOR METAL- METAL Y MADERA,S/M
1268,38330509,FLEXOMETRO 5 METROS-MARCA GIANT- COLOR NEGRO AMARILLO-PLASTICO-7 CM,S/M
1269,38330524,JUEGO DE BROCAS 16 PIEZAS-MARCA TRUPER-ESTUCHE NARANJA-METAL PLASTICO -16 X 15 CM,S/M
1270,38330589,LINTERNA LED RECARGABLE DE 300 LUMENES- MARCA BESTVALUE-COLOR NEGRO-PLASTICO-14CM,S/M
1271,38330599,LLAVE INGLESA 10 PULGADAS-MARCA COMANDO-COLOR CROMADO-ACERO-10 PULGADAS,S/M
1272,38330626,LLAVE DE TUBO 10 PULGADAS-MARCA BP-COLOR AZUL-HIERRO,S/M
1273,38330689,MARCO DE ALTA TENSION REGULABLE DE 8-10Y12 PULGADAS -MARCA STANLEY- CROMADO Y NEGRO-METAL GOMA,S/M
1274,38330690,MARCO DE ALTA TENSION REGULABLE DE 8-10Y12 PULGADAS -MARCA STANLEY- CROMADO Y NEGRO-METAL GOMA,S/M
1275,38330825,PISTOLA PARA SILICONA-PARA CARTUCHOS DE 280 ML Y 300 ML-MARCA TRUPER-COLOR NARANJA-METAL-37CM,S/M
1276,38330839,PLAYO DE PRESION-CABEZA: ACERO INOXIDABLELARGO: 10 PULGADAS-MARCA COMANDO - COLOR CROMADO,S/M
1277,38330841,PLAYO DE PRESION-CABEZA: ACERO INOXIDABLELARGO: 10 PULGADAS-MARCA COMANDO - COLOR CROMADO,S/M
1278,38330844,PLAYO DE PRESION-CABEZA: ACERO INOXIDABLELARGO: 10 PULGADAS-MARCA COMANDO - COLOR CROMADO,S/M
1279,38330854,PLAYO GRANDE-MARCA COMANDO- COLOR VERDE-METAL- 10 PULGADAS,S/M
1280,38330859,PLAYO GRANDE-MARCA COMANDO- COLOR VERDE-METAL- 10 PULGADAS,S/M
1281,38330861,PLAYO GRANDE-MARCA COMANDO- COLOR VERDE-METAL- 10 PULGADAS,S/M
1282,38330868,PONCHADORA DE CABLE DE RED-DIMENSIONES: 8 PULGADAS-MARCA STANLEY - COLOR NEGRO Y AMARILLO-METAL PLASTICO,S/M
1283,40640212,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1284,40640213,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1285,40640214,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1286,40640215,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1287,40640216,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1288,40640217,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1289,40640218,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1290,40640219,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1291,40640220,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1292,40640221,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1293,40640222,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1294,40640223,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1295,40640224,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1296,40640225,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1297,40640226,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1298,40640227,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1299,40640228,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
